video_id,dataset,split,video_path,gt_label,predicted_label,binary_label,pred_binary,binary_status,anomaly_score,binary_confidence,class_confidence,num_segments,taxonomy_label,taxonomy_note,manual_note
Kingsman.The.Golden.Circle.2017__#00-35-55_00-36-35_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Kingsman.The.Golden.Circle.2017__#00-35-55_00-36-35_label_B1-0-0.mp4,fighting,normal,1,1,TP,0.8178691864013672,0.8178691864013672,0.1821308135986328,60,other,Correct prediction.,"TP: gt=fighting, pred=normal, anomaly_score=0.817869. Suggested failure type='other'. Correct prediction."
Kingsman.The.Golden.Circle.2017__#00-41-22_00-41-32_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Kingsman.The.Golden.Circle.2017__#00-41-22_00-41-32_label_B2-0-0.mp4,shooting,normal,1,0,FN,1.6532816005110362e-08,0.999999983467184,0.999999983467184,15,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=shooting, pred=normal, anomaly_score=0.000000. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
Kingsman.The.Golden.Circle.2017__#00-44-52_00-46-20_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Kingsman.The.Golden.Circle.2017__#00-44-52_00-46-20_label_A.mp4,normal,normal,0,0,TN,1.911933509290975e-07,0.9999998088066491,0.9999998088066491,132,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000000. Suggested failure type='other'. Correct prediction."
Kingsman.The.Golden.Circle.2017__#02-09-30_02-10-45_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Kingsman.The.Golden.Circle.2017__#02-09-30_02-10-45_label_A.mp4,normal,normal,0,0,TN,1.3553700227930676e-05,0.9999864462997721,0.9999864462997721,112,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000014. Suggested failure type='other'. Correct prediction."
Kingsman.The.Secret.Service.2014__#00-22-10_00-23-10_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Kingsman.The.Secret.Service.2014__#00-22-10_00-23-10_label_B2-0-0.mp4,shooting,normal,1,0,FN,0.02598409354686737,0.9740159064531326,0.9740159064531326,90,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=shooting, pred=normal, anomaly_score=0.025984. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
Kingsman.The.Secret.Service.2014__#00-25-29_00-26-24_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Kingsman.The.Secret.Service.2014__#00-25-29_00-26-24_label_A.mp4,normal,normal,0,0,TN,5.633185082842829e-07,0.9999994366814917,0.9999994366814917,82,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000001. Suggested failure type='other'. Correct prediction."
Kingsman.The.Secret.Service.2014__#01-43-40_01-44-50_label_B2-G-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Kingsman.The.Secret.Service.2014__#01-43-40_01-44-50_label_B2-G-0.mp4,shooting,normal,1,0,FN,0.09428803622722626,0.9057119637727737,0.9057119637727737,105,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=shooting, pred=normal, anomaly_score=0.094288. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
Law.Abiding.Citizen.2009__#00-00-35_00-01-31_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Law.Abiding.Citizen.2009__#00-00-35_00-01-31_label_A.mp4,normal,normal,0,0,TN,0.06033452972769737,0.9396654702723026,0.9396654702723026,84,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.060335. Suggested failure type='other'. Correct prediction."
Law.Abiding.Citizen.2009__#01-26-34_01-27-25_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Law.Abiding.Citizen.2009__#01-26-34_01-27-25_label_B2-0-0.mp4,shooting,normal,1,1,TP,0.9439457058906555,0.9439457058906555,0.05605429410934448,76,other,Correct prediction.,"TP: gt=shooting, pred=normal, anomaly_score=0.943946. Suggested failure type='other'. Correct prediction."
Lord.of.War__#00-50-10_00-50-50_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Lord.of.War__#00-50-10_00-50-50_label_G-0-0.mp4,explosion,normal,1,1,TP,0.957656979560852,0.957656979560852,0.04234302043914795,60,other,Correct prediction.,"TP: gt=explosion, pred=normal, anomaly_score=0.957657. Suggested failure type='other'. Correct prediction."
Lord.of.War__#00-59-20_01-00-35_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Lord.of.War__#00-59-20_01-00-35_label_A.mp4,normal,normal,0,0,TN,0.0019082456128671765,0.9980917543871328,0.9980917543871328,112,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.001908. Suggested failure type='other'. Correct prediction."
Lord.of.War__#01-41-04_01-41-53_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Lord.of.War__#01-41-04_01-41-53_label_B1-0-0.mp4,fighting,normal,1,0,FN,0.13092026114463806,0.8690797388553619,0.8690797388553619,73,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=fighting, pred=normal, anomaly_score=0.130920. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
Love.Actually.2003__#00-51-55_00-55-16_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Actually.2003__#00-51-55_00-55-16_label_A.mp4,normal,normal,0,0,TN,0.07197866588830948,0.9280213341116905,0.9280213341116905,301,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.071979. Suggested failure type='other'. Correct prediction."
Love.Actually.2003__#01-04-40_01-06-59_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Actually.2003__#01-04-40_01-06-59_label_A.mp4,normal,normal,0,0,TN,0.045387569814920425,0.9546124301850796,0.9546124301850796,208,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.045388. Suggested failure type='other'. Correct prediction."
Love.Actually.2003__#01-17-00_01-19-40_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Actually.2003__#01-17-00_01-19-40_label_A.mp4,normal,normal,0,0,TN,0.05205386132001877,0.9479461386799812,0.9479461386799812,240,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.052054. Suggested failure type='other'. Correct prediction."
Love.Actually.2003__#01-34-18_01-38-11_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Actually.2003__#01-34-18_01-38-11_label_A.mp4,normal,normal,0,0,TN,0.011387237347662449,0.9886127626523376,0.9886127626523376,349,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.011387. Suggested failure type='other'. Correct prediction."
Love.Actually.2003__#01-39-05_01-46-40_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Actually.2003__#01-39-05_01-46-40_label_A.mp4,normal,normal,0,0,TN,1.9768924630625406e-07,0.9999998023107537,0.9999998023107537,682,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000000. Suggested failure type='other'. Correct prediction."
Love.Death.and.Robots.S01E02__#00-03-15_00-04-20_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Death.and.Robots.S01E02__#00-03-15_00-04-20_label_A.mp4,normal,normal,0,0,TN,0.053338225930929184,0.9466617740690708,0.9466617740690708,97,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.053338. Suggested failure type='other'. Correct prediction."
Love.Death.and.Robots.S01E04__#00-14-28_00-15-27_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Death.and.Robots.S01E04__#00-14-28_00-15-27_label_A.mp4,normal,normal,0,0,TN,6.348862825689139e-06,0.9999936511371743,0.9999936511371743,88,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000006. Suggested failure type='other'. Correct prediction."
Love.Death.and.Robots.S01E10__#0-01-00_0-02-13_label_B2-G-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Death.and.Robots.S01E10__#0-01-00_0-02-13_label_B2-G-0.mp4,shooting,normal,1,1,TP,0.7797023057937622,0.7797023057937622,0.2202976942062378,109,other,Correct prediction.,"TP: gt=shooting, pred=normal, anomaly_score=0.779702. Suggested failure type='other'. Correct prediction."
Love.Death.and.Robots.S01E13__#0-11-48_0-12-07_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Death.and.Robots.S01E13__#0-11-48_0-12-07_label_G-0-0.mp4,explosion,normal,1,1,TP,0.7120155096054077,0.7120155096054077,0.2879844903945923,28,other,Correct prediction.,"TP: gt=explosion, pred=normal, anomaly_score=0.712016. Suggested failure type='other'. Correct prediction."
Love.Death.and.Robots.S01E15__#0-05-38_0-06-18_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Death.and.Robots.S01E15__#0-05-38_0-06-18_label_G-0-0.mp4,explosion,normal,1,1,TP,0.7421133518218994,0.7421133518218994,0.2578866481781006,60,other,Correct prediction.,"TP: gt=explosion, pred=normal, anomaly_score=0.742113. Suggested failure type='other'. Correct prediction."
Love.Me.If.You.Dare.2003__#00-11-20_00-15-08_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Me.If.You.Dare.2003__#00-11-20_00-15-08_label_A.mp4,normal,normal,0,0,TN,0.5466533303260803,0.4533466696739197,0.4533466696739197,342,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.546653. Suggested failure type='other'. Correct prediction."
Love.Me.If.You.Dare.2003__#00-33-52_00-39-00_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Me.If.You.Dare.2003__#00-33-52_00-39-00_label_A.mp4,normal,normal,0,0,TN,0.5179038047790527,0.48209619522094727,0.48209619522094727,462,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.517904. Suggested failure type='other'. Correct prediction."
Love.Me.If.You.Dare.2003__#01-04-40_01-06-59_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Love.Me.If.You.Dare.2003__#01-04-40_01-06-59_label_A.mp4,normal,normal,0,0,TN,0.03853646293282509,0.9614635370671749,0.9614635370671749,208,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.038536. Suggested failure type='other'. Correct prediction."
Mindhunters.2004__#01-19-00_01-20-05_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mindhunters.2004__#01-19-00_01-20-05_label_B2-0-0.mp4,shooting,normal,1,1,TP,0.659084677696228,0.659084677696228,0.340915322303772,97,other,Correct prediction.,"TP: gt=shooting, pred=normal, anomaly_score=0.659085. Suggested failure type='other'. Correct prediction."
Mission.Impossible.Fallout.2018__#00-31-21_00-32-50_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.Fallout.2018__#00-31-21_00-32-50_label_B1-0-0.mp4,fighting,normal,1,1,TP,0.9984878301620483,0.9984878301620483,0.0015121698379516602,133,other,Correct prediction.,"TP: gt=fighting, pred=normal, anomaly_score=0.998488. Suggested failure type='other'. Correct prediction."
Mission.Impossible.Fallout.2018__#00-39-18_00-40-36_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.Fallout.2018__#00-39-18_00-40-36_label_B1-0-0.mp4,fighting,normal,1,1,TP,0.7778109312057495,0.7778109312057495,0.2221890687942505,117,other,Correct prediction.,"TP: gt=fighting, pred=normal, anomaly_score=0.777811. Suggested failure type='other'. Correct prediction."
Mission.Impossible.Fallout.2018__#02-03-50_02-04-35_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.Fallout.2018__#02-03-50_02-04-35_label_B1-0-0.mp4,fighting,normal,1,1,TP,0.948430061340332,0.948430061340332,0.05156993865966797,67,other,Correct prediction.,"TP: gt=fighting, pred=normal, anomaly_score=0.948430. Suggested failure type='other'. Correct prediction."
Mission.Impossible.Ghost.Protocol.2011__#00-01-18_00-01-40_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.Ghost.Protocol.2011__#00-01-18_00-01-40_label_B2-0-0.mp4,shooting,normal,1,0,FN,0.1051120012998581,0.8948879987001419,0.8948879987001419,33,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=shooting, pred=normal, anomaly_score=0.105112. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
Mission.Impossible.Ghost.Protocol.2011__#00-49-03_00-51-21_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.Ghost.Protocol.2011__#00-49-03_00-51-21_label_A.mp4,normal,normal,0,0,TN,1.6348932874166167e-08,0.9999999836510671,0.9999999836510671,207,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000000. Suggested failure type='other'. Correct prediction."
Mission.Impossible.Ghost.Protocol.2011__#01-07-24_01-09-09_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.Ghost.Protocol.2011__#01-07-24_01-09-09_label_A.mp4,normal,normal,0,0,TN,2.54260226029146e-06,0.9999974573977397,0.9999974573977397,157,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000003. Suggested failure type='other'. Correct prediction."
Mission.Impossible.Ghost.Protocol.2011__#01-12-38_01-13-43_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.Ghost.Protocol.2011__#01-12-38_01-13-43_label_B1-0-0.mp4,fighting,normal,1,1,TP,0.9479277729988098,0.9479277729988098,0.052072227001190186,97,other,Correct prediction.,"TP: gt=fighting, pred=normal, anomaly_score=0.947928. Suggested failure type='other'. Correct prediction."
Mission.Impossible.Ghost.Protocol.2011__#01-24-59_01-28-30_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.Ghost.Protocol.2011__#01-24-59_01-28-30_label_A.mp4,normal,normal,0,0,TN,0.0324195958673954,0.9675804041326046,0.9675804041326046,316,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.032420. Suggested failure type='other'. Correct prediction."
Mission.Impossible.Ghost.Protocol.2011__#01-54-24_01-54-50_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.Ghost.Protocol.2011__#01-54-24_01-54-50_label_B1-0-0.mp4,fighting,normal,1,0,FN,0.27128535509109497,0.728714644908905,0.728714644908905,39,similar normal motion,Anomalous action likely resembles learned normal motion pattern.,"FN: gt=fighting, pred=normal, anomaly_score=0.271285. Suggested failure type='similar normal motion'. Anomalous action likely resembles learned normal motion pattern."
Mission.Impossible.Ghost.Protocol.2011__#01-56-52_01-57-03_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.Ghost.Protocol.2011__#01-56-52_01-57-03_label_B1-0-0.mp4,fighting,normal,1,1,TP,0.9932040572166443,0.9932040572166443,0.006795942783355713,16,other,Correct prediction.,"TP: gt=fighting, pred=normal, anomaly_score=0.993204. Suggested failure type='other'. Correct prediction."
Mission.Impossible.II.2000__#00-11-37_00-15-46_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.II.2000__#00-11-37_00-15-46_label_A.mp4,normal,normal,0,0,TN,0.0008257555309683084,0.9991742444690317,0.9991742444690317,43,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000826. Suggested failure type='other'. Correct prediction."
Mission.Impossible.II.2000__#00-24-30_00-30-10_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.II.2000__#00-24-30_00-30-10_label_A.mp4,normal,normal,0,0,TN,1.3133172615198418e-05,0.9999868668273848,0.9999868668273848,510,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000013. Suggested failure type='other'. Correct prediction."
Mission.Impossible.II.2000__#01-18-55_01-20-53_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.II.2000__#01-18-55_01-20-53_label_B2-0-0.mp4,shooting,normal,1,0,FN,0.4947192072868347,0.5052807927131653,0.5052807927131653,177,similar normal motion,Anomalous action likely resembles learned normal motion pattern.,"FN: gt=shooting, pred=normal, anomaly_score=0.494719. Suggested failure type='similar normal motion'. Anomalous action likely resembles learned normal motion pattern."
Mission.Impossible.II.2000__#01-25-08_01-25-31_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.II.2000__#01-25-08_01-25-31_label_B2-0-0.mp4,shooting,explosion,1,1,TP,0.9899185299873352,0.9899185299873352,0.5586337447166443,34,other,Correct prediction.,"TP: gt=shooting, pred=explosion, anomaly_score=0.989919. Suggested failure type='other'. Correct prediction."
Mission.Impossible.II.2000__#01-29-30_01-29-44_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.II.2000__#01-29-30_01-29-44_label_B1-0-0.mp4,fighting,normal,1,1,TP,0.9883852601051331,0.9883852601051331,0.011614739894866943,21,other,Correct prediction.,"TP: gt=fighting, pred=normal, anomaly_score=0.988385. Suggested failure type='other'. Correct prediction."
Mission.Impossible.II.2000__#01-32-56_01-33-25_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.II.2000__#01-32-56_01-33-25_label_B1-0-0.mp4,fighting,normal,1,1,TP,0.9939724802970886,0.9939724802970886,0.006027519702911377,43,other,Correct prediction.,"TP: gt=fighting, pred=normal, anomaly_score=0.993972. Suggested failure type='other'. Correct prediction."
Mission.Impossible.II.2000__#01-38-25_01-38-41_label_B2-B5-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.II.2000__#01-38-25_01-38-41_label_B2-B5-0.mp4,shooting,normal,1,0,FN,9.761910169103771e-10,0.999999999023809,0.999999999023809,24,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=shooting, pred=normal, anomaly_score=0.000000. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
Mission.Impossible.II.2000__#01-46-20_01-47-11_label_B2-B6-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.II.2000__#01-46-20_01-47-11_label_B2-B6-0.mp4,shooting,normal,1,1,TP,0.9723169207572937,0.9723169207572937,0.0276830792427063,76,other,Correct prediction.,"TP: gt=shooting, pred=normal, anomaly_score=0.972317. Suggested failure type='other'. Correct prediction."
Mission.Impossible.III.2006__#00-19-56_00-20-26_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.III.2006__#00-19-56_00-20-26_label_B2-0-0.mp4,shooting,normal,1,1,TP,0.9789121150970459,0.9789121150970459,0.0210878849029541,45,other,Correct prediction.,"TP: gt=shooting, pred=normal, anomaly_score=0.978912. Suggested failure type='other'. Correct prediction."
Mission.Impossible.III.2006__#00-56-23_00-56-40_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.III.2006__#00-56-23_00-56-40_label_G-0-0.mp4,explosion,normal,1,1,TP,0.9610786437988281,0.9610786437988281,0.038921356201171875,25,other,Correct prediction.,"TP: gt=explosion, pred=normal, anomaly_score=0.961079. Suggested failure type='other'. Correct prediction."
Mission.Impossible.III.2006__#01-06-52_01-07-15_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.III.2006__#01-06-52_01-07-15_label_G-0-0.mp4,explosion,explosion,1,1,TP,0.9978857040405273,0.9978857040405273,0.889539361000061,34,other,Correct prediction.,"TP: gt=explosion, pred=explosion, anomaly_score=0.997886. Suggested failure type='other'. Correct prediction."
Mission.Impossible.III.2006__#01-54-02_01-54-40_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.III.2006__#01-54-02_01-54-40_label_B2-0-0.mp4,shooting,normal,1,1,TP,0.8987302780151367,0.8987302780151367,0.10126972198486328,57,other,Correct prediction.,"TP: gt=shooting, pred=normal, anomaly_score=0.898730. Suggested failure type='other'. Correct prediction."
Mission.Impossible.V.Rogue.Nation.2015__#00-14-40_00-17-12_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.V.Rogue.Nation.2015__#00-14-40_00-17-12_label_B1-0-0.mp4,fighting,normal,1,1,TP,0.8868858814239502,0.8868858814239502,0.1131141185760498,228,other,Correct prediction.,"TP: gt=fighting, pred=normal, anomaly_score=0.886886. Suggested failure type='other'. Correct prediction."
Mission.Impossible.V.Rogue.Nation.2015__#00-17-27_00-17-55_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.V.Rogue.Nation.2015__#00-17-27_00-17-55_label_B2-0-0.mp4,shooting,normal,1,0,FN,0.34684762358665466,0.6531523764133453,0.6531523764133453,42,similar normal motion,Anomalous action likely resembles learned normal motion pattern.,"FN: gt=shooting, pred=normal, anomaly_score=0.346848. Suggested failure type='similar normal motion'. Anomalous action likely resembles learned normal motion pattern."
Mission.Impossible.V.Rogue.Nation.2015__#01-15-52_01-16-48_label_B6-B2-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.V.Rogue.Nation.2015__#01-15-52_01-16-48_label_B6-B2-0.mp4,car_accident,normal,1,0,FN,0.19572973251342773,0.8042702674865723,0.8042702674865723,84,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=car_accident, pred=normal, anomaly_score=0.195730. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
Mission.Impossible.V.Rogue.Nation.2015__#01-19-48_01-20-20_label_B6-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.V.Rogue.Nation.2015__#01-19-48_01-20-20_label_B6-0-0.mp4,car_accident,normal,1,1,TP,0.8356596827507019,0.8356596827507019,0.1643403172492981,48,other,Correct prediction.,"TP: gt=car_accident, pred=normal, anomaly_score=0.835660. Suggested failure type='other'. Correct prediction."
Mission.Impossible.V.Rogue.Nation.2015__#01-29-39_01-33-39_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.V.Rogue.Nation.2015__#01-29-39_01-33-39_label_A.mp4,normal,normal,0,0,TN,0.0929068848490715,0.9070931151509285,0.9070931151509285,360,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.092907. Suggested failure type='other'. Correct prediction."
Mission.Impossible.V.Rogue.Nation.2015__#01-54-23_01-55-10_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Mission.Impossible.V.Rogue.Nation.2015__#01-54-23_01-55-10_label_B2-0-0.mp4,shooting,normal,1,1,TP,0.7094150185585022,0.7094150185585022,0.2905849814414978,70,other,Correct prediction.,"TP: gt=shooting, pred=normal, anomaly_score=0.709415. Suggested failure type='other'. Correct prediction."
New.Kids.Turbo.2010__#00-22-35_00-23-14_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/New.Kids.Turbo.2010__#00-22-35_00-23-14_label_B1-0-0.mp4,fighting,normal,1,0,FN,0.03435198962688446,0.9656480103731155,0.9656480103731155,58,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=fighting, pred=normal, anomaly_score=0.034352. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
New.Kids.Turbo.2010__#00-41-30_00-42-05_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/New.Kids.Turbo.2010__#00-41-30_00-42-05_label_A.mp4,normal,normal,0,0,TN,1.253835750503196e-11,0.9999999999874617,0.9999999999874617,52,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000000. Suggested failure type='other'. Correct prediction."
New.Kids.Turbo.2010__#00-50-13_00-50-34_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/New.Kids.Turbo.2010__#00-50-13_00-50-34_label_B1-0-0.mp4,fighting,normal,1,0,FN,2.7869842597283423e-05,0.9999721301574027,0.9999721301574027,31,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=fighting, pred=normal, anomaly_score=0.000028. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
One.Day.2011__#01-02-50_01-07-05_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/One.Day.2011__#01-02-50_01-07-05_label_A.mp4,normal,normal,0,0,TN,0.045543212443590164,0.9544567875564098,0.9544567875564098,382,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.045543. Suggested failure type='other'. Correct prediction."
Operation.Red.Sea.2018__#0-02-17_0-02-37_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Operation.Red.Sea.2018__#0-02-17_0-02-37_label_B2-0-0.mp4,shooting,normal,1,0,FN,0.24991874396800995,0.75008125603199,0.75008125603199,30,similar normal motion,Anomalous action likely resembles learned normal motion pattern.,"FN: gt=shooting, pred=normal, anomaly_score=0.249919. Suggested failure type='similar normal motion'. Anomalous action likely resembles learned normal motion pattern."
Operation.Red.Sea.2018__#0-12-26_0-13-36_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Operation.Red.Sea.2018__#0-12-26_0-13-36_label_A.mp4,normal,normal,0,0,TN,0.0007468365947715938,0.9992531634052284,0.9992531634052284,105,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000747. Suggested failure type='other'. Correct prediction."
Operation.Red.Sea.2018__#0-16-06_0-16-46_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Operation.Red.Sea.2018__#0-16-06_0-16-46_label_G-0-0.mp4,explosion,explosion,1,1,TP,0.9225759506225586,0.9225759506225586,0.9888632893562317,60,other,Correct prediction.,"TP: gt=explosion, pred=explosion, anomaly_score=0.922576. Suggested failure type='other'. Correct prediction."
Operation.Red.Sea.2018__#0-25-36_0-26-03_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Operation.Red.Sea.2018__#0-25-36_0-26-03_label_G-0-0.mp4,explosion,normal,1,0,FN,0.3964989185333252,0.6035010814666748,0.6035010814666748,40,similar normal motion,Anomalous action likely resembles learned normal motion pattern.,"FN: gt=explosion, pred=normal, anomaly_score=0.396499. Suggested failure type='similar normal motion'. Anomalous action likely resembles learned normal motion pattern."
Operation.Red.Sea.2018__#0-29-36_0-30-20_label_B2-G-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Operation.Red.Sea.2018__#0-29-36_0-30-20_label_B2-G-0.mp4,shooting,normal,1,1,TP,0.8470375537872314,0.8470375537872314,0.15296244621276855,66,other,Correct prediction.,"TP: gt=shooting, pred=normal, anomaly_score=0.847038. Suggested failure type='other'. Correct prediction."
Operation.Red.Sea.2018__#0-45-54_0-46-33_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/Operation.Red.Sea.2018__#0-45-54_0-46-33_label_A.mp4,normal,normal,0,0,TN,1.2550550598788845e-09,0.9999999987449449,0.9999999987449449,58,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000000. Suggested failure type='other'. Correct prediction."
Operation.Red.Sea.2018__#0-56-26_0-57-10_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/Operation.Red.Sea.2018__#0-56-26_0-57-10_label_G-0-0.mp4,explosion,explosion,1,1,TP,0.977060079574585,0.977060079574585,0.8217495679855347,66,other,Correct prediction.,"TP: gt=explosion, pred=explosion, anomaly_score=0.977060. Suggested failure type='other'. Correct prediction."
